repayment_id,customer_id,loan_id,installment_no,due_date,paid_date,scheduled_amount,paid_amount,days_past_due,is_late_payment,is_default_event
25614,905,L00905_1,6,2022-09-07,2022-09-07,617,617,0,0,0
25615,905,L00905_1,7,2022-10-07,2022-10-09,498,498,2,0,0
25616,905,L00905_1,8,2022-11-06,2022-11-06,688,688,0,0,0
25617,905,L00905_1,9,2022-12-06,2022-12-06,624,624,0,0,0
25618,905,L00905_1,10,2023-01-05,2023-01-05,585,585,0,0,0
25619,905,L00905_1,11,2023-02-04,2023-02-07,861,861,3,0,0
25620,905,L00905_1,12,2023-03-06,2023-03-21,575,575,15,0,0
25621,906,L00906_1,1,2021-05-03,2021-05-04,548,548,1,0,0
25622,906,L00906_1,2,2021-06-02,2021-06-02,293,293,0,0,0
25623,906,L00906_1,3,2021-07-02,2021-07-10,495,495,8,0,0
25624,906,L00906_1,4,2021-08-01,2021-08-06,377,377,5,0,0
25625,906,L00906_1,5,2021-08-31,2021-08-31,784,784,0,0,0
25626,906,L00906_1,6,2021-09-30,2021-10-10,238,238,10,0,0
25627,906,L00906_2,1,2023-04-07,2023-04-25,728,728,18,1,0
25628,906,L00906_2,2,2023-05-07,2023-05-11,471,471,4,0,0
25629,906,L00906_2,3,2023-06-06,2023-06-06,356,356,0,0,0
25630,906,L00906_2,4,2023-07-06,2023-07-11,685,685,5,0,0
25631,906,L00906_2,5,2023-08-05,2023-08-05,616,616,0,0,0
25632,906,L00906_2,6,2023-09-04,2023-09-04,557,557,0,0,0
25633,907,L00907_1,1,2022-06-13,2022-06-21,781,781,8,0,0
25634,907,L00907_1,2,2022-07-13,2022-07-13,836,836,0,0,0
25635,907,L00907_1,3,2022-08-12,2022-09-08,341,341,27,1,0
25636,907,L00907_1,4,2022-09-11,2022-09-11,266,266,0,0,0
25637,907,L00907_1,5,2022-10-11,2022-10-15,570,570,4,0,0
25638,907,L00907_1,6,2022-11-10,2022-11-10,361,361,0,0,0
25639,907,L00907_1,7,2022-12-10,2022-12-10,253,253,0,0,0
25640,907,L00907_1,8,2023-01-09,2023-01-09,724,724,0,0,0
25641,907,L00907_1,9,2023-02-08,2023-02-23,871,871,15,0,0
25642,907,L00907_1,10,2023-03-10,2023-03-22,752,752,12,0,0
25643,907,L00907_1,11,2023-04-09,2023-04-11,602,602,2,0,0
25644,907,L00907_1,12,2023-05-09,2023-05-09,630,630,0,0,0
25645,908,L00908_1,1,2021-06-25,2021-07-10,558,558,15,0,0
25646,908,L00908_1,2,2021-07-25,2021-07-28,342,342,3,0,0
25647,908,L00908_1,3,2021-08-24,2021-09-09,626,626,16,1,0
25648,908,L00908_1,4,2021-09-23,2021-10-05,388,388,12,0,0
25649,908,L00908_1,5,2021-10-23,2021-11-10,850,850,18,1,0
25650,908,L00908_1,6,2021-11-22,2021-11-30,265,265,8,0,0
25651,908,L00908_1,7,2021-12-22,2022-01-02,773,773,11,0,0
25652,908,L00908_1,8,2022-01-21,2022-01-21,757,757,0,0,0
25653,908,L00908_1,9,2022-02-20,2022-02-27,860,860,7,0,0
25654,908,L00908_1,10,2022-03-22,2022-04-09,376,376,18,1,0
25655,908,L00908_1,11,2022-04-21,2022-05-20,446,446,29,1,0
25656,908,L00908_1,12,2022-05-21,2022-05-21,479,479,0,0,0
25657,909,L00909_1,1,2022-11-30,2022-12-16,711,711,16,1,0
25658,909,L00909_1,2,2022-12-30,2023-01-12,105,105,13,0,0
25659,909,L00909_1,3,2023-01-29,2023-02-17,755,755,19,1,0
25660,909,L00909_1,4,2023-02-28,2023-03-03,404,404,3,0,0
25661,909,L00909_1,5,2023-03-30,2023-04-01,245,245,2,0,0
25662,909,L00909_1,6,2023-04-29,2023-05-12,718,718,13,0,0
25663,909,L00909_1,7,2023-05-29,2023-05-29,190,190,0,0,0
25664,909,L00909_1,8,2023-06-28,2023-06-28,389,389,0,0,0
25665,909,L00909_1,9,2023-07-28,2023-07-28,276,276,0,0,0
25666,909,L00909_1,10,2023-08-27,2023-08-27,269,269,0,0,0
25667,909,L00909_1,11,2023-09-26,2023-09-26,312,312,0,0,0
25668,909,L00909_1,12,2023-10-26,2023-10-29,859,859,3,0,0
25669,909,L00909_1,13,2023-11-25,2023-11-25,317,317,0,0,0
25670,909,L00909_1,14,2023-12-25,2023-12-28,522,522,3,0,0
25671,909,L00909_1,15,2024-01-24,2024-02-08,526,526,15,0,0
25672,909,L00909_1,16,2024-02-23,2024-02-23,768,768,0,0,0
25673,909,L00909_1,17,2024-03-24,2024-03-24,342,342,0,0,0
25674,909,L00909_1,18,2024-04-23,2024-05-07,291,291,14,0,0
25675,909,L00909_1,19,2024-05-23,2024-05-23,165,165,0,0,0
25676,909,L00909_1,20,2024-06-22,2024-06-22,113,113,0,0,0
25677,909,L00909_1,21,2024-07-22,2024-07-22,563,563,0,0,0
25678,909,L00909_1,22,2024-08-21,2024-09-10,647,647,20,1,0
25679,909,L00909_1,23,2024-09-20,2024-09-28,765,765,8,0,0
25680,909,L00909_1,24,2024-10-20,2024-10-31,603,603,11,0,0
25681,909,L00909_2,1,2022-09-28,2022-09-28,862,862,0,0,0
25682,909,L00909_2,2,2022-10-28,2022-11-08,780,780,11,0,0
25683,909,L00909_2,3,2022-11-27,2022-12-09,147,147,12,0,0
25684,909,L00909_2,4,2022-12-27,2023-01-06,168,168,10,0,0
25685,909,L00909_2,5,2023-01-26,2023-01-27,342,342,1,0,0
25686,909,L00909_2,6,2023-02-25,2023-03-05,201,201,8,0,0
25687,909,L00909_2,7,2023-03-27,2023-03-27,609,609,0,0,0
25688,909,L00909_2,8,2023-04-26,2023-05-04,591,591,8,0,0
25689,909,L00909_2,9,2023-05-26,2023-06-03,817,817,8,0,0
25690,909,L00909_2,10,2023-06-25,2023-07-05,690,690,10,0,0
25691,909,L00909_2,11,2023-07-25,2023-07-25,688,688,0,0,0
25692,909,L00909_2,12,2023-08-24,2023-08-24,598,598,0,0,0
25693,909,L00909_2,13,2023-09-23,2023-09-23,578,578,0,0,0
25694,909,L00909_2,14,2023-10-23,2023-11-01,388,388,9,0,0
25695,909,L00909_2,15,2023-11-22,2023-11-29,548,548,7,0,0
25696,909,L00909_2,16,2023-12-22,2023-12-30,168,168,8,0,0
25697,909,L00909_2,17,2024-01-21,2024-02-13,198,198,23,1,0
25698,909,L00909_2,18,2024-02-20,2024-02-20,845,845,0,0,0
25699,909,L00909_2,19,2024-03-21,2024-03-29,534,534,8,0,0
25700,909,L00909_2,20,2024-04-20,2024-04-20,773,773,0,0,0
25701,909,L00909_2,21,2024-05-20,2024-05-20,865,865,0,0,0
25702,909,L00909_2,22,2024-06-19,2024-06-19,443,443,0,0,0
25703,909,L00909_2,23,2024-07-19,2024-07-22,411,411,3,0,0
25704,909,L00909_2,24,2024-08-18,2024-08-18,533,533,0,0,0
25705,910,L00910_1,1,2022-03-01,2022-03-01,404,404,0,0,0
25706,910,L00910_1,2,2022-03-31,2022-04-06,208,208,6,0,0
25707,910,L00910_1,3,2022-04-30,2022-05-21,562,562,21,1,0
25708,910,L00910_1,4,2022-05-30,2022-06-04,713,713,5,0,0
25709,910,L00910_1,5,2022-06-29,2022-06-29,146,146,0,0,0
25710,910,L00910_1,6,2022-07-29,2022-08-01,894,894,3,0,0
25711,910,L00910_2,1,2021-04-16,2021-05-11,320,320,25,1,0
25712,910,L00910_2,2,2021-05-16,2021-05-16,615,615,0,0,0
25713,910,L00910_2,3,2021-06-15,2021-06-22,115,115,7,0,0
25714,910,L00910_2,4,2021-07-15,2021-07-15,254,254,0,0,0
25715,910,L00910_2,5,2021-08-14,2021-08-20,782,782,6,0,0
25716,910,L00910_2,6,2021-09-13,2021-09-13,649,649,0,0,0
25717,910,L00910_2,7,2021-10-13,2021-10-14,510,510,1,0,0
25718,910,L00910_2,8,2021-11-12,2021-11-18,489,489,6,0,0
25719,910,L00910_2,9,2021-12-12,2021-12-12,833,833,0,0,0
25720,910,L00910_2,10,2022-01-11,2022-01-16,701,701,5,0,0
25721,910,L00910_2,11,2022-02-10,2022-02-20,260,260,10,0,0
25722,910,L00910_2,12,2022-03-12,2022-03-18,601,601,6,0,0
25723,910,L00910_2,13,2022-04-11,2022-05-06,136,136,25,1,0
25724,910,L00910_2,14,2022-05-11,2022-05-14,100,100,3,0,0
25725,910,L00910_2,15,2022-06-10,2022-06-22,526,526,12,0,0
25726,910,L00910_2,16,2022-07-10,2022-07-10,415,415,0,0,0
25727,910,L00910_2,17,2022-08-09,2022-08-09,858,858,0,0,0
25728,910,L00910_2,18,2022-09-08,2022-09-15,870,870,7,0,0
25729,911,L00911_1,1,2023-02-22,2023-02-23,715,715,1,0,0
25730,911,L00911_1,2,2023-03-24,2023-03-24,581,581,0,0,0
25731,911,L00911_1,3,2023-04-23,2023-04-23,578,578,0,0,0
25732,911,L00911_1,4,2023-05-23,2023-05-23,484,484,0,0,0
25733,911,L00911_1,5,2023-06-22,2023-07-03,673,673,11,0,0
25734,911,L00911_1,6,2023-07-22,2023-07-22,642,642,0,0,0
25735,911,L00911_1,7,2023-08-21,2023-08-31,582,582,10,0,0
25736,911,L00911_1,8,2023-09-20,2023-09-30,771,771,10,0,0
25737,911,L00911_1,9,2023-10-20,2023-10-20,633,633,0,0,0
25738,911,L00911_1,10,2023-11-19,2023-11-19,486,486,0,0,0
25739,911,L00911_1,11,2023-12-19,2023-12-19,224,224,0,0,0
25740,911,L00911_1,12,2024-01-18,2024-01-18,769,769,0,0,0
25741,911,L00911_1,13,2024-02-17,2024-02-25,176,176,8,0,0
25742,911,L00911_1,14,2024-03-18,2024-03-23,259,259,5,0,0
25743,911,L00911_1,15,2024-04-17,2024-04-17,790,790,0,0,0
25744,911,L00911_1,16,2024-05-17,2024-05-22,856,856,5,0,0
25745,911,L00911_1,17,2024-06-16,2024-06-25,751,751,9,0,0
25746,911,L00911_1,18,2024-07-16,2024-07-16,543,543,0,0,0
25747,911,L00911_1,19,2024-08-15,2024-08-15,467,467,0,0,0
25748,911,L00911_1,20,2024-09-14,2024-09-14,823,823,0,0,0
25749,911,L00911_1,21,2024-10-14,2024-10-14,368,368,0,0,0
25750,911,L00911_1,22,2024-11-13,2024-11-21,139,139,8,0,0
25751,911,L00911_1,23,2024-12-13,2024-12-13,632,632,0,0,0
25752,911,L00911_1,24,2025-01-12,2025-01-15,271,271,3,0,0
25753,911,L00911_1,25,2025-02-11,2025-02-16,478,478,5,0,0
25754,911,L00911_1,26,2025-03-13,2025-03-13,397,397,0,0,0
25755,911,L00911_1,27,2025-04-12,2025-04-12,369,369,0,0,0
25756,911,L00911_1,28,2025-05-12,2025-05-12,432,432,0,0,0
25757,911,L00911_1,29,2025-06-11,2025-06-11,286,286,0,0,0
25758,911,L00911_1,30,2025-07-11,2025-07-11,612,612,0,0,0
25759,911,L00911_1,31,2025-08-10,2025-08-19,469,469,9,0,0
25760,911,L00911_1,32,2025-09-09,2025-09-09,564,564,0,0,0
25761,911,L00911_1,33,2025-10-09,2025-10-09,622,622,0,0,0
25762,911,L00911_1,34,2025-11-08,2025-11-14,662,662,6,0,0
25763,911,L00911_1,35,2025-12-08,2025-12-08,210,210,0,0,0
25764,911,L00911_1,36,2026-01-07,2026-01-07,844,844,0,0,0
25765,912,L00912_1,1,2021-08-28,2021-09-03,771,771,6,0,0
25766,912,L00912_1,2,2021-09-27,2021-09-27,433,433,0,0,0
25767,912,L00912_1,3,2021-10-27,2021-10-28,140,140,1,0,0
25768,912,L00912_1,4,2021-11-26,2021-12-07,615,615,11,0,0
25769,912,L00912_1,5,2021-12-26,2022-01-09,763,763,14,0,0
25770,912,L00912_1,6,2022-01-25,2022-02-05,412,412,11,0,0
25771,912,L00912_1,7,2022-02-24,2022-02-27,423,423,3,0,0
25772,912,L00912_1,8,2022-03-26,2022-04-02,445,445,7,0,0
25773,912,L00912_1,9,2022-04-25,2022-05-01,510,510,6,0,0
25774,912,L00912_1,10,2022-05-25,2022-05-27,704,704,2,0,0
25775,912,L00912_1,11,2022-06-24,2022-06-24,448,448,0,0,0
25776,912,L00912_1,12,2022-07-24,2022-07-24,128,128,0,0,0
25777,912,L00912_1,13,2022-08-23,2022-08-23,840,840,0,0,0
25778,912,L00912_1,14,2022-09-22,2022-09-24,727,727,2,0,0
25779,912,L00912_1,15,2022-10-22,2022-10-22,882,882,0,0,0
25780,912,L00912_1,16,2022-11-21,2022-12-04,768,768,13,0,0
25781,912,L00912_1,17,2022-12-21,2023-01-04,435,435,14,0,0
25782,912,L00912_1,18,2023-01-20,2023-01-21,415,415,1,0,0
25783,912,L00912_1,19,2023-02-19,2023-02-27,406,406,8,0,0
25784,912,L00912_1,20,2023-03-21,2023-03-23,605,605,2,0,0
25785,912,L00912_1,21,2023-04-20,2023-04-20,807,807,0,0,0
25786,912,L00912_1,22,2023-05-20,2023-05-30,520,520,10,0,0
25787,912,L00912_1,23,2023-06-19,2023-06-19,392,392,0,0,0
25788,912,L00912_1,24,2023-07-19,2023-07-19,491,491,0,0,0
25789,912,L00912_1,25,2023-08-18,2023-08-24,775,775,6,0,0
25790,912,L00912_1,26,2023-09-17,2023-09-17,891,891,0,0,0
25791,912,L00912_1,27,2023-10-17,2023-10-22,432,432,5,0,0
25792,912,L00912_1,28,2023-11-16,2023-11-16,298,298,0,0,0
25793,912,L00912_1,29,2023-12-16,2023-12-21,382,382,5,0,0
25794,912,L00912_1,30,2024-01-15,2024-01-18,531,531,3,0,0
25795,912,L00912_1,31,2024-02-14,2024-02-14,354,354,0,0,0
25796,912,L00912_1,32,2024-03-15,2024-03-15,141,141,0,0,0
25797,912,L00912_1,33,2024-04-14,2024-05-05,269,269,21,1,0
25798,912,L00912_1,34,2024-05-14,2024-06-05,649,649,22,1,0
25799,912,L00912_1,35,2024-06-13,2024-06-13,423,423,0,0,0
25800,912,L00912_1,36,2024-07-13,2024-07-13,604,604,0,0,0
25801,913,L00913_1,1,2021-06-12,2021-06-12,452,452,0,0,0
25802,913,L00913_1,2,2021-07-12,2021-07-12,673,673,0,0,0
25803,913,L00913_1,3,2021-08-11,2021-08-25,799,799,14,0,0
25804,913,L00913_1,4,2021-09-10,2021-09-21,619,619,11,0,0
25805,913,L00913_1,5,2021-10-10,2021-10-10,481,481,0,0,0
25806,913,L00913_1,6,2021-11-09,2021-12-07,750,750,28,1,0
25807,914,L00914_1,1,2021-11-09,2021-11-09,563,563,0,0,0
25808,914,L00914_1,2,2021-12-09,2021-12-09,609,609,0,0,0
25809,914,L00914_1,3,2022-01-08,2022-01-08,298,298,0,0,0
25810,914,L00914_1,4,2022-02-07,2022-02-15,809,809,8,0,0
25811,914,L00914_1,5,2022-03-09,2022-03-09,801,801,0,0,0
25812,914,L00914_1,6,2022-04-08,2022-04-08,492,492,0,0,0
25813,914,L00914_1,7,2022-05-08,2022-05-24,564,564,16,1,0
25814,914,L00914_1,8,2022-06-07,2022-06-23,604,604,16,1,0
25815,914,L00914_1,9,2022-07-07,2022-07-11,105,105,4,0,0
25816,914,L00914_1,10,2022-08-06,2022-08-06,874,874,0,0,0
25817,914,L00914_1,11,2022-09-05,2022-09-05,134,134,0,0,0
25818,914,L00914_1,12,2022-10-05,2022-10-16,754,754,11,0,0
25819,914,L00914_1,13,2022-11-04,2022-11-05,742,742,1,0,0
25820,914,L00914_1,14,2022-12-04,2022-12-08,394,394,4,0,0
25821,914,L00914_1,15,2023-01-03,2023-01-06,523,523,3,0,0
25822,914,L00914_1,16,2023-02-02,2023-02-09,831,831,7,0,0
25823,914,L00914_1,17,2023-03-04,2023-03-23,573,573,19,1,0
25824,914,L00914_1,18,2023-04-03,2023-04-05,676,676,2,0,0
25825,914,L00914_1,19,2023-05-03,2023-05-03,168,168,0,0,0
25826,914,L00914_1,20,2023-06-02,2023-06-02,744,744,0,0,0
25827,914,L00914_1,21,2023-07-02,2023-07-09,111,111,7,0,0
25828,914,L00914_1,22,2023-08-01,2023-08-05,726,726,4,0,0
25829,914,L00914_1,23,2023-08-31,2023-09-05,511,511,5,0,0
25830,914,L00914_1,24,2023-09-30,2023-10-05,470,470,5,0,0
25831,915,L00915_1,1,2022-03-24,2022-04-04,625,625,11,0,0
25832,915,L00915_1,2,2022-04-23,2022-04-23,719,719,0,0,0
25833,915,L00915_1,3,2022-05-23,2022-05-23,530,530,0,0,0
25834,915,L00915_1,4,2022-06-22,2022-06-22,597,597,0,0,0
25835,915,L00915_1,5,2022-07-22,2022-07-24,738,738,2,0,0
25836,915,L00915_1,6,2022-08-21,2022-08-21,763,763,0,0,0
25837,915,L00915_1,7,2022-09-20,2022-09-22,261,261,2,0,0
25838,915,L00915_1,8,2022-10-20,2022-10-25,445,445,5,0,0
25839,915,L00915_1,9,2022-11-19,2022-11-19,734,734,0,0,0
25840,915,L00915_1,10,2022-12-19,2022-12-31,237,237,12,0,0
25841,915,L00915_1,11,2023-01-18,2023-01-18,226,226,0,0,0
25842,915,L00915_1,12,2023-02-17,2023-02-25,888,888,8,0,0
25843,916,L00916_1,1,2023-04-01,2023-04-05,752,752,4,0,0
25844,916,L00916_1,2,2023-05-01,2023-05-05,487,487,4,0,0
25845,916,L00916_1,3,2023-05-31,2023-05-31,416,416,0,0,0
25846,916,L00916_1,4,2023-06-30,2023-06-30,750,750,0,0,0
25847,916,L00916_1,5,2023-07-30,2023-07-30,142,142,0,0,0
25848,916,L00916_1,6,2023-08-29,2023-09-01,811,811,3,0,0
25849,916,L00916_1,7,2023-09-28,2023-10-11,227,227,13,0,0
25850,916,L00916_1,8,2023-10-28,2023-11-09,151,151,12,0,0
25851,916,L00916_1,9,2023-11-27,2023-11-27,587,587,0,0,0
25852,916,L00916_1,10,2023-12-27,2023-12-27,206,206,0,0,0
25853,916,L00916_1,11,2024-01-26,2024-01-26,758,758,0,0,0
25854,916,L00916_1,12,2024-02-25,2024-02-25,186,186,0,0,0
25855,916,L00916_1,13,2024-03-26,2024-04-08,553,553,13,0,0
25856,916,L00916_1,14,2024-04-25,2024-05-01,260,260,6,0,0
25857,916,L00916_1,15,2024-05-25,2024-05-28,714,714,3,0,0
25858,916,L00916_1,16,2024-06-24,2024-07-05,421,421,11,0,0
25859,916,L00916_1,17,2024-07-24,2024-07-24,192,192,0,0,0
25860,916,L00916_1,18,2024-08-23,2024-08-29,668,668,6,0,0
25861,916,L00916_1,19,2024-09-22,2024-09-28,634,634,6,0,0
25862,916,L00916_1,20,2024-10-22,2024-11-15,468,468,24,1,0
25863,916,L00916_1,21,2024-11-21,2024-11-21,126,126,0,0,0
25864,916,L00916_1,22,2024-12-21,2024-12-21,546,546,0,0,0
25865,916,L00916_1,23,2025-01-20,2025-01-20,772,772,0,0,0
25866,916,L00916_1,24,2025-02-19,2025-03-12,592,592,21,1,0
25867,916,L00916_1,25,2025-03-21,2025-03-31,683,683,10,0,0
25868,916,L00916_1,26,2025-04-20,2025-04-30,590,590,10,0,0
25869,916,L00916_1,27,2025-05-20,2025-06-01,175,175,12,0,0
25870,916,L00916_1,28,2025-06-19,2025-06-19,518,518,0,0,0
25871,916,L00916_1,29,2025-07-19,2025-07-31,264,264,12,0,0
25872,916,L00916_1,30,2025-08-18,2025-09-07,300,300,20,1,0
25873,916,L00916_1,31,2025-09-17,2025-09-28,554,554,11,0,0
25874,916,L00916_1,32,2025-10-17,2025-10-25,876,876,8,0,0
25875,916,L00916_1,33,2025-11-16,2025-12-13,767,767,27,1,0
25876,916,L00916_1,34,2025-12-16,2025-12-16,177,177,0,0,0
25877,916,L00916_1,35,2026-01-15,2026-01-22,524,524,7,0,0
25878,916,L00916_1,36,2026-02-14,2026-02-15,549,549,1,0,0
25879,916,L00916_2,1,2022-07-06,2022-07-19,888,888,13,0,0
25880,916,L00916_2,2,2022-08-05,2022-08-10,887,887,5,0,0
25881,916,L00916_2,3,2022-09-04,2022-09-09,224,224,5,0,0
25882,916,L00916_2,4,2022-10-04,2022-10-27,740,740,23,1,0
25883,916,L00916_2,5,2022-11-03,2022-11-03,304,304,0,0,0
25884,916,L00916_2,6,2022-12-03,2022-12-03,172,172,0,0,0
25885,916,L00916_2,7,2023-01-02,2023-01-02,257,257,0,0,0
25886,916,L00916_2,8,2023-02-01,2023-02-01,300,300,0,0,0
25887,916,L00916_2,9,2023-03-03,2023-03-31,582,582,28,1,0
25888,916,L00916_2,10,2023-04-02,2023-04-02,384,384,0,0,0
25889,916,L00916_2,11,2023-05-02,2023-05-13,758,758,11,0,0
25890,916,L00916_2,12,2023-06-01,2023-06-01,816,816,0,0,0
25891,916,L00916_2,13,2023-07-01,2023-07-08,614,614,7,0,0
25892,916,L00916_2,14,2023-07-31,2023-08-08,884,884,8,0,0
25893,916,L00916_2,15,2023-08-30,2023-09-12,253,253,13,0,0
25894,916,L00916_2,16,2023-09-29,2023-09-29,897,897,0,0,0
25895,916,L00916_2,17,2023-10-29,2023-10-29,855,855,0,0,0
25896,916,L00916_2,18,2023-11-28,2023-11-28,370,370,0,0,0
25897,917,L00917_1,1,2022-10-20,2022-10-24,378,378,4,0,0
25898,917,L00917_1,2,2022-11-19,2022-11-27,566,566,8,0,0
25899,917,L00917_1,3,2022-12-19,2023-01-09,423,423,21,1,0
25900,917,L00917_1,4,2023-01-18,2023-01-29,491,491,11,0,0
25901,917,L00917_1,5,2023-02-17,2023-02-19,274,274,2,0,0
25902,917,L00917_1,6,2023-03-19,2023-03-19,139,139,0,0,0
25903,917,L00917_1,7,2023-04-18,2023-04-20,293,293,2,0,0
25904,917,L00917_1,8,2023-05-18,2023-05-27,893,893,9,0,0
25905,917,L00917_1,9,2023-06-17,2023-06-30,412,412,13,0,0
25906,917,L00917_1,10,2023-07-17,2023-07-17,326,326,0,0,0
25907,917,L00917_1,11,2023-08-16,2023-08-16,564,564,0,0,0
25908,917,L00917_1,12,2023-09-15,2023-09-27,741,741,12,0,0
25909,917,L00917_1,13,2023-10-15,2023-10-27,544,544,12,0,0
25910,917,L00917_1,14,2023-11-14,2023-11-14,655,655,0,0,0
25911,917,L00917_1,15,2023-12-14,2023-12-18,511,511,4,0,0
25912,917,L00917_1,16,2024-01-13,2024-02-10,270,270,28,1,0
25913,917,L00917_1,17,2024-02-12,2024-02-17,154,154,5,0,0
25914,917,L00917_1,18,2024-03-13,2024-03-27,600,600,14,0,0
25915,917,L00917_1,19,2024-04-12,2024-04-20,198,198,8,0,0
25916,917,L00917_1,20,2024-05-12,2024-05-23,617,617,11,0,0
25917,917,L00917_1,21,2024-06-11,2024-06-11,264,264,0,0,0
25918,917,L00917_1,22,2024-07-11,2024-07-14,387,387,3,0,0
25919,917,L00917_1,23,2024-08-10,2024-08-11,808,808,1,0,0
25920,917,L00917_1,24,2024-09-09,2024-09-09,358,358,0,0,0
25921,917,L00917_1,25,2024-10-09,2024-10-09,463,463,0,0,0
25922,917,L00917_1,26,2024-11-08,2024-11-21,757,757,13,0,0
25923,917,L00917_1,27,2024-12-08,2024-12-08,384,384,0,0,0
25924,917,L00917_1,28,2025-01-07,2025-01-19,650,650,12,0,0
25925,917,L00917_1,29,2025-02-06,2025-02-06,580,580,0,0,0
25926,917,L00917_1,30,2025-03-08,2025-03-08,260,260,0,0,0
25927,917,L00917_1,31,2025-04-07,2025-04-21,526,526,14,0,0
25928,917,L00917_1,32,2025-05-07,2025-05-21,140,140,14,0,0
25929,917,L00917_1,33,2025-06-06,2025-06-09,679,679,3,0,0
25930,917,L00917_1,34,2025-07-06,2025-07-12,304,304,6,0,0
25931,917,L00917_1,35,2025-08-05,2025-08-05,711,711,0,0,0
25932,917,L00917_1,36,2025-09-04,2025-09-04,294,294,0,0,0
25933,917,L00917_2,1,2022-10-05,2022-10-09,174,174,4,0,0
25934,917,L00917_2,2,2022-11-04,2022-11-04,636,636,0,0,0
25935,917,L00917_2,3,2022-12-04,2022-12-13,789,789,9,0,0
25936,917,L00917_2,4,2023-01-03,2023-01-10,869,869,7,0,0
25937,917,L00917_2,5,2023-02-02,2023-02-16,811,811,14,0,0
25938,917,L00917_2,6,2023-03-04,2023-03-08,204,204,4,0,0
25939,917,L00917_2,7,2023-04-03,2023-04-03,250,250,0,0,0
25940,917,L00917_2,8,2023-05-03,2023-05-03,747,747,0,0,0
25941,917,L00917_2,9,2023-06-02,2023-06-16,378,378,14,0,0
25942,917,L00917_2,10,2023-07-02,2023-07-02,753,753,0,0,0
25943,917,L00917_2,11,2023-08-01,2023-08-14,723,723,13,0,0
25944,917,L00917_2,12,2023-08-31,2023-08-31,495,495,0,0,0
25945,917,L00917_2,13,2023-09-30,2023-09-30,746,746,0,0,0
25946,917,L00917_2,14,2023-10-30,2023-11-08,855,855,9,0,0
25947,917,L00917_2,15,2023-11-29,2023-12-06,607,607,7,0,0
25948,917,L00917_2,16,2023-12-29,2023-12-29,325,325,0,0,0
25949,917,L00917_2,17,2024-01-28,2024-01-28,519,519,0,0,0
25950,917,L00917_2,18,2024-02-27,2024-03-01,774,774,3,0,0
25951,917,L00917_2,19,2024-03-28,2024-04-17,746,746,20,1,0
25952,917,L00917_2,20,2024-04-27,2024-04-27,379,379,0,0,0
25953,917,L00917_2,21,2024-05-27,2024-05-27,594,594,0,0,0
25954,917,L00917_2,22,2024-06-26,2024-07-01,422,422,5,0,0
25955,917,L00917_2,23,2024-07-26,2024-07-28,759,759,2,0,0
25956,917,L00917_2,24,2024-08-25,2024-08-27,539,539,2,0,0
25957,917,L00917_2,25,2024-09-24,2024-09-28,274,274,4,0,0
25958,917,L00917_2,26,2024-10-24,2024-10-24,527,527,0,0,0
25959,917,L00917_2,27,2024-11-23,2024-11-23,874,874,0,0,0
25960,917,L00917_2,28,2024-12-23,2024-12-23,703,703,0,0,0
25961,917,L00917_2,29,2025-01-22,2025-01-31,293,293,9,0,0
25962,917,L00917_2,30,2025-02-21,2025-02-24,881,881,3,0,0
25963,917,L00917_2,31,2025-03-23,2025-03-26,843,843,3,0,0
25964,917,L00917_2,32,2025-04-22,2025-04-30,363,363,8,0,0
25965,917,L00917_2,33,2025-05-22,2025-05-25,324,324,3,0,0
25966,917,L00917_2,34,2025-06-21,2025-07-09,304,304,18,1,0
25967,917,L00917_2,35,2025-07-21,2025-07-21,746,746,0,0,0
25968,917,L00917_2,36,2025-08-20,2025-08-24,610,610,4,0,0
25969,918,L00918_1,1,2022-02-26,2022-02-28,673,673,2,0,0
25970,918,L00918_1,2,2022-03-28,2022-03-30,683,683,2,0,0
25971,918,L00918_1,3,2022-04-27,2022-04-27,168,168,0,0,0
25972,918,L00918_1,4,2022-05-27,2022-06-01,229,229,5,0,0
25973,918,L00918_1,5,2022-06-26,2022-06-26,481,481,0,0,0
25974,918,L00918_1,6,2022-07-26,2022-07-30,814,814,4,0,0
25975,918,L00918_1,7,2022-08-25,2022-08-25,533,533,0,0,0
25976,918,L00918_1,8,2022-09-24,2022-09-24,787,787,0,0,0
25977,918,L00918_1,9,2022-10-24,2022-10-24,339,339,0,0,0
25978,918,L00918_1,10,2022-11-23,2022-11-23,206,206,0,0,0
25979,918,L00918_1,11,2022-12-23,2023-01-08,362,362,16,1,0
25980,918,L00918_1,12,2023-01-22,2023-01-22,717,717,0,0,0
25981,918,L00918_1,13,2023-02-21,2023-02-21,363,363,0,0,0
25982,918,L00918_1,14,2023-03-23,2023-03-23,585,585,0,0,0
25983,918,L00918_1,15,2023-04-22,2023-05-23,494,494,31,1,0
25984,918,L00918_1,16,2023-05-22,2023-05-31,567,567,9,0,0
25985,918,L00918_1,17,2023-06-21,2023-06-22,647,647,1,0,0
25986,918,L00918_1,18,2023-07-21,2023-07-30,882,882,9,0,0
25987,918,L00918_1,19,2023-08-20,2023-08-30,871,871,10,0,0
25988,918,L00918_1,20,2023-09-19,2023-09-23,602,602,4,0,0
25989,918,L00918_1,21,2023-10-19,2023-10-19,206,206,0,0,0
